id	code	category	name	made	weight	nutrients
15769	N000618	수산물	참돔	전국(대표)	4.2	호마린(㎎)
15770	N000644	수산물	청어	전국(대표)	6.1	호마린(㎎)
15771	N000648	수산물	청어-알	전국(대표)	54.5	호마린(㎎)
15772	N000666	수산물	털탑고둥	전국(대표)	458.6	호마린(㎎)
15773	N000674	수산물	틸라피아	전국(대표)	5.2	호마린(㎎)
15774	N000684	수산물	피뿔고둥	전국(대표)	102.3	호마린(㎎)
15775	N000685	수산물	피조개	전국(대표)	22.8	호마린(㎎)
15776	N000687	수산물	학공치	전국(대표)	3.6	호마린(㎎)
15777	N000706	수산물	황다랑어	전국(대표)	0	호마린(㎎)
15778	N000711	수산물	황새치	전국(대표)	5.3	호마린(㎎)
15779	N000724	수산물	굴(참굴)	전국(대표)	65.4	호마린(㎎)
15780	N000737	수산물	참갑오징어	전국(대표)	52.1	호마린(㎎)
15781	N000753	수산물	화살꼴뚜기	전국(대표)	72.8	호마린(㎎)
15782	N000031	수산물	갈전갱이	전국(대표)	0	트리고넬린(㎎)
15783	N000032	수산물	갈치	전국(대표)	0	트리고넬린(㎎)
15784	N000048	수산물	개불	전국(대표)	0	트리고넬린(㎎)
15785	N000050	수산물	개조개	전국(대표)	0	트리고넬린(㎎)
15786	N000051	수산물	갯가재	전국(대표)	9.1	트리고넬린(㎎)
15787	N000053	수산물	갯장어	전국(대표)	0	트리고넬린(㎎)
15788	N000059	수산물	고등어	전국(대표)	0	트리고넬린(㎎)
15789	N000110	수산물	꽁치	전국(대표)	0	트리고넬린(㎎)
15790	N000114	수산물	꽃게	전국(대표)	0	트리고넬린(㎎)
15791	N000122	수산물	낙지	전국(대표)	0	트리고넬린(㎎)
15792	N000135	수산물	넙치	전국(대표)	0	트리고넬린(㎎)
15793	N000142	수산물	노랑가오리	전국(대표)	3.1	트리고넬린(㎎)
15794	N000150	수산물	녹새치	전국(대표)	3.9	트리고넬린(㎎)
15795	N000161	수산물	눈다랑어	전국(대표)	0	트리고넬린(㎎)
15796	N000175	수산물	닭새우	전국(대표)	0	트리고넬린(㎎)
15797	N000184	수산물	대구-알	전국(대표)	4.1	트리고넬린(㎎)
15798	N000192	수산물	대문어	전국(대표)	0	트리고넬린(㎎)
15799	N000197	수산물	대하	전국(대표)	0	트리고넬린(㎎)
15800	N000201	수산물	도다리	전국(대표)	0	트리고넬린(㎎)
15801	N000211	수산물	돌돔	전국(대표)	0	트리고넬린(㎎)
15802	N000228	수산물	두툽상어	전국(대표)	0	트리고넬린(㎎)
15803	N000258	수산물	먹장어	전국(대표)	5.1	트리고넬린(㎎)
15804	N000261	수산물	멍게	전국(대표)	0	트리고넬린(㎎)
15805	N000264	수산물	멸치	전국(대표)	0	트리고넬린(㎎)
15806	N000279	수산물	명태	전국(대표)	0	트리고넬린(㎎)
15807	N000286	수산물	명태-알	전국(대표)	4.3	트리고넬린(㎎)
15808	N000300	수산물	무지개송어	전국(대표)	0	트리고넬린(㎎)
15809	N000311	수산물	미꾸리	전국(대표)	0	트리고넬린(㎎)
15810	N000312	수산물	미더덕	전국(대표)	0	트리고넬린(㎎)
15811	N000323	수산물	민어	전국(대표)	0	트리고넬린(㎎)
15812	N000329	수산물	밀복	전국(대표)	0	트리고넬린(㎎)
15813	N000340	수산물	바지락	전국(대표)	0	트리고넬린(㎎)
15814	N000349	수산물	방어	전국(대표)	0	트리고넬린(㎎)
15815	N000358	수산물	뱀장어	전국(대표)	0	트리고넬린(㎎)
15816	N000373	수산물	별상어	전국(대표)	0	트리고넬린(㎎)
15817	N000376	수산물	별쭉지성대	전국(대표)	0	트리고넬린(㎎)
15818	N000377	수산물	병어	전국(대표)	0	트리고넬린(㎎)
15819	N000381	수산물	보라성게-알	전국(대표)	0	트리고넬린(㎎)
15820	N000382	수산물	보리새우	전국(대표)	0	트리고넬린(㎎)
15821	N000389	수산물	부세	전국(대표)	0	트리고넬린(㎎)
15822	N000391	수산물	부채새우	전국(대표)	0	트리고넬린(㎎)
15823	N000427	수산물	살오징어	전국(대표)	0	트리고넬린(㎎)
15824	N000435	수산물	삼치	전국(대표)	0	트리고넬린(㎎)
15825	N000450	수산물	소라	전국(대표)	0	트리고넬린(㎎)
15826	N000462	수산물	숭어	전국(대표)	0	트리고넬린(㎎)
15827	N000472	수산물	아귀	전국(대표)	0	트리고넬린(㎎)
15828	N000509	수산물	우럭	전국(대표)	0	트리고넬린(㎎)
15829	N000541	수산물	전갱이	전국(대표)	0	트리고넬린(㎎)
15830	N000547	수산물	전어	전국(대표)	0	트리고넬린(㎎)
15831	N000559	수산물	조각매물고둥	전국(대표)	0	트리고넬린(㎎)
15832	N000563	수산물	조피볼락	전국(대표)	0	트리고넬린(㎎)
15833	N000587	수산물	진주담치	전국(대표)	0	트리고넬린(㎎)
15834	N000596	수산물	참가자미-알	전국(대표)	0	트리고넬린(㎎)
15835	N000603	수산물	참다랑어	전국(대표)	0	트리고넬린(㎎)
15836	N000618	수산물	참돔	전국(대표)	5	트리고넬린(㎎)
15837	N000644	수산물	청어	전국(대표)	0	트리고넬린(㎎)
15838	N000648	수산물	청어-알	전국(대표)	0	트리고넬린(㎎)
15839	N000666	수산물	털탑고둥	전국(대표)	0	트리고넬린(㎎)
15840	N000674	수산물	틸라피아	전국(대표)	0	트리고넬린(㎎)
15841	N000684	수산물	피뿔고둥	전국(대표)	0	트리고넬린(㎎)
15842	N000685	수산물	피조개	전국(대표)	0	트리고넬린(㎎)
15843	N000687	수산물	학공치	전국(대표)	0	트리고넬린(㎎)
15844	N000706	수산물	황다랑어	전국(대표)	0	트리고넬린(㎎)
15845	N000711	수산물	황새치	전국(대표)	0	트리고넬린(㎎)
15846	N000724	수산물	굴(참굴)	전국(대표)	0	트리고넬린(㎎)
15847	N000737	수산물	참갑오징어	전국(대표)	0	트리고넬린(㎎)
15848	N000753	수산물	화살꼴뚜기	전국(대표)	4.1	트리고넬린(㎎)
15849	N000001	수산물	가다랑어	전국(대표)	91.5	리보핵산(㎎)
15850	N000010	수산물	가다랑어-혈합육	전국(대표)	238	리보핵산(㎎)
15851	N000048	수산물	개불	전국(대표)	103.3	리보핵산(㎎)
15852	N000050	수산물	개조개	전국(대표)	187.6	리보핵산(㎎)
15853	N000061	수산물	고등어-보통육	전국(대표)	85.9	리보핵산(㎎)
15854	N000069	수산물	고등어-혈합육	전국(대표)	144.3	리보핵산(㎎)
15855	N000122	수산물	낙지	전국(대표)	121.2	리보핵산(㎎)
15856	N000135	수산물	넙치	전국(대표)	87.2	리보핵산(㎎)
15857	N000142	수산물	노랑가오리	전국(대표)	87.2	리보핵산(㎎)
15858	N000152	수산물	농어	전국(대표)	80.3	리보핵산(㎎)
15859	N000172	수산물	달고기	전국(대표)	122.4	리보핵산(㎎)
15860	N000175	수산물	닭새우	전국(대표)	171	리보핵산(㎎)
15861	N000178	수산물	대구	전국(대표)	128	리보핵산(㎎)
15862	N000192	수산물	대문어	전국(대표)	80.9	리보핵산(㎎)
15863	N000197	수산물	대하	전국(대표)	92.4	리보핵산(㎎)
15864	N000228	수산물	두툽상어	전국(대표)	245.2	리보핵산(㎎)
15865	N000258	수산물	먹장어	전국(대표)	69	리보핵산(㎎)
15866	N000264	수산물	멸치	전국(대표)	238	리보핵산(㎎)
15867	N000300	수산물	무지개송어	전국(대표)	62.5	리보핵산(㎎)
15868	N000312	수산물	미더덕	전국(대표)	355	리보핵산(㎎)
15869	N000323	수산물	민어	전국(대표)	74.2	리보핵산(㎎)
15870	N000340	수산물	바지락	전국(대표)	325	리보핵산(㎎)
15871	N000349	수산물	방어	전국(대표)	137.9	리보핵산(㎎)
15872	N000350	수산물	방어-혈합육	전국(대표)	195.5	리보핵산(㎎)
15873	N000372	수산물	벵에돔	전국(대표)	63.7	리보핵산(㎎)
15874	N000382	수산물	보리새우	전국(대표)	253.3	리보핵산(㎎)
15875	N000399	수산물	불볼락	전국(대표)	67.4	리보핵산(㎎)
15876	N000401	수산물	붉은대게	전국(대표)	176.5	리보핵산(㎎)
15877	N000412	수산물	붕장어	전국(대표)	93	리보핵산(㎎)
15878	N000427	수산물	살오징어	전국(대표)	200.2	리보핵산(㎎)
15879	N000436	수산물	삼치-보통육	전국(대표)	92.1	리보핵산(㎎)
15880	N000437	수산물	삼치-혈합육	전국(대표)	142.2	리보핵산(㎎)
15881	N000439	수산물	새꼬막	전국(대표)	270	리보핵산(㎎)
15882	N000450	수산물	소라	전국(대표)	119.7	리보핵산(㎎)
15883	N000462	수산물	숭어	전국(대표)	140.6	리보핵산(㎎)
15884	N000472	수산물	아귀	전국(대표)	145.3	리보핵산(㎎)
15885	N000532	수산물	자주복	전국(대표)	132.3	리보핵산(㎎)
15886	N000543	수산물	전갱이-보통육	전국(대표)	136.6	리보핵산(㎎)
15887	N000545	수산물	전갱이-혈합육	전국(대표)	171.2	리보핵산(㎎)
15888	N000556	수산물	정어리-보통육	전국(대표)	148.7	리보핵산(㎎)
15889	N000558	수산물	정어리-혈합육	전국(대표)	133.4	리보핵산(㎎)
15890	N000559	수산물	조각매물고둥	전국(대표)	75.6	리보핵산(㎎)
15891	N000563	수산물	조피볼락	전국(대표)	83.7	리보핵산(㎎)
15892	N000580	수산물	쥐노래미	전국(대표)	52.2	리보핵산(㎎)
15893	N000581	수산물	쥐치	전국(대표)	127.7	리보핵산(㎎)
15894	N000587	수산물	진주담치	전국(대표)	292.5	리보핵산(㎎)
15895	N000598	수산물	참굴	전국(대표)	284.7	리보핵산(㎎)
15896	N000603	수산물	참다랑어	전국(대표)	120	리보핵산(㎎)
15897	N000618	수산물	참돔	전국(대표)	219.5	리보핵산(㎎)
15898	N000630	수산물	참조기	전국(대표)	53.8	리보핵산(㎎)
15899	N000641	수산물	청보리멸	전국(대표)	74.9	리보핵산(㎎)
15900	N000661	수산물	키조개	전국(대표)	228.6	리보핵산(㎎)
15901	N000663	수산물	키조개-패주	전국(대표)	178.3	리보핵산(㎎)
15902	N000666	수산물	털탑고둥	전국(대표)	69.7	리보핵산(㎎)
15903	N000684	수산물	피뿔고둥	전국(대표)	94.2	리보핵산(㎎)
15904	N000685	수산물	피조개	전국(대표)	139.7	리보핵산(㎎)
15905	N000694	수산물	향어	전국(대표)	61.8	리보핵산(㎎)
15906	N000718	수산물	흑대기	전국(대표)	73	리보핵산(㎎)
15907	N000726	수산물	멍게(우렁쉥이)-내장	전국(대표)	378.5	리보핵산(㎎)
15908	N000728	수산물	멍게(우렁쉥이)-육질부	전국(대표)	163.3	리보핵산(㎎)
15909	N000732	수산물	북방전복	전국(대표)	89.1	리보핵산(㎎)
15910	N000001	수산물	가다랑어	전국(대표)	36.4	데옥시리보핵산(㎎)
15911	N000010	수산물	가다랑어-혈합육	전국(대표)	85.9	데옥시리보핵산(㎎)
15912	N000048	수산물	개불	전국(대표)	34.1	데옥시리보핵산(㎎)
15913	N000050	수산물	개조개	전국(대표)	64.9	데옥시리보핵산(㎎)
15914	N000061	수산물	고등어-보통육	전국(대표)	63.8	데옥시리보핵산(㎎)
15915	N000069	수산물	고등어-혈합육	전국(대표)	93.6	데옥시리보핵산(㎎)
15916	N000122	수산물	낙지	전국(대표)	40	데옥시리보핵산(㎎)
15917	N000135	수산물	넙치	전국(대표)	43.6	데옥시리보핵산(㎎)
15918	N000142	수산물	노랑가오리	전국(대표)	38.9	데옥시리보핵산(㎎)
15919	N000152	수산물	농어	전국(대표)	47.1	데옥시리보핵산(㎎)
15920	N000172	수산물	달고기	전국(대표)	68.2	데옥시리보핵산(㎎)
15921	N000175	수산물	닭새우	전국(대표)	23.9	데옥시리보핵산(㎎)
15922	N000178	수산물	대구	전국(대표)	44.5	데옥시리보핵산(㎎)
15923	N000192	수산물	대문어	전국(대표)	37.4	데옥시리보핵산(㎎)
15924	N000197	수산물	대하	전국(대표)	51.1	데옥시리보핵산(㎎)
15925	N000228	수산물	두툽상어	전국(대표)	45.7	데옥시리보핵산(㎎)
15926	N000258	수산물	먹장어	전국(대표)	35.5	데옥시리보핵산(㎎)
15927	N000264	수산물	멸치	전국(대표)	60.5	데옥시리보핵산(㎎)
15928	N000300	수산물	무지개송어	전국(대표)	32.5	데옥시리보핵산(㎎)
15929	N000312	수산물	미더덕	전국(대표)	104	데옥시리보핵산(㎎)
15930	N000323	수산물	민어	전국(대표)	38.4	데옥시리보핵산(㎎)
15931	N000340	수산물	바지락	전국(대표)	195.4	데옥시리보핵산(㎎)
15932	N000349	수산물	방어	전국(대표)	43.4	데옥시리보핵산(㎎)
15933	N000350	수산물	방어-혈합육	전국(대표)	65.3	데옥시리보핵산(㎎)
15934	N000372	수산물	벵에돔	전국(대표)	36.2	데옥시리보핵산(㎎)
15935	N000382	수산물	보리새우	전국(대표)	37.4	데옥시리보핵산(㎎)
15936	N000399	수산물	불볼락	전국(대표)	32.8	데옥시리보핵산(㎎)
15937	N000401	수산물	붉은대게	전국(대표)	29.9	데옥시리보핵산(㎎)
15938	N000412	수산물	붕장어	전국(대표)	39.1	데옥시리보핵산(㎎)
15939	N000427	수산물	살오징어	전국(대표)	59	데옥시리보핵산(㎎)
15940	N000436	수산물	삼치-보통육	전국(대표)	43.9	데옥시리보핵산(㎎)
15941	N000437	수산물	삼치-혈합육	전국(대표)	79	데옥시리보핵산(㎎)
15942	N000439	수산물	새꼬막	전국(대표)	67.5	데옥시리보핵산(㎎)
15943	N000450	수산물	소라	전국(대표)	71	데옥시리보핵산(㎎)
15944	N000462	수산물	숭어	전국(대표)	39	데옥시리보핵산(㎎)
15945	N000472	수산물	아귀	전국(대표)	39.5	데옥시리보핵산(㎎)
15946	N000532	수산물	자주복	전국(대표)	39.5	데옥시리보핵산(㎎)
15947	N000543	수산물	전갱이-보통육	전국(대표)	54.1	데옥시리보핵산(㎎)
15948	N000545	수산물	전갱이-혈합육	전국(대표)	97	데옥시리보핵산(㎎)
15949	N000556	수산물	정어리-보통육	전국(대표)	51.2	데옥시리보핵산(㎎)
15950	N000558	수산물	정어리-혈합육	전국(대표)	81.3	데옥시리보핵산(㎎)
15951	N000559	수산물	조각매물고둥	전국(대표)	47.9	데옥시리보핵산(㎎)
15952	N000563	수산물	조피볼락	전국(대표)	37.2	데옥시리보핵산(㎎)
15953	N000580	수산물	쥐노래미	전국(대표)	37.4	데옥시리보핵산(㎎)
15954	N000581	수산물	쥐치	전국(대표)	33.5	데옥시리보핵산(㎎)
15955	N000587	수산물	진주담치	전국(대표)	114.8	데옥시리보핵산(㎎)
15956	N000598	수산물	참굴	전국(대표)	65.1	데옥시리보핵산(㎎)
15957	N000603	수산물	참다랑어	전국(대표)	55.3	데옥시리보핵산(㎎)
15958	N000618	수산물	참돔	전국(대표)	42.3	데옥시리보핵산(㎎)
15959	N000630	수산물	참조기	전국(대표)	42.3	데옥시리보핵산(㎎)
15960	N000641	수산물	청보리멸	전국(대표)	41.3	데옥시리보핵산(㎎)
15961	N000661	수산물	키조개	전국(대표)	37.8	데옥시리보핵산(㎎)
15962	N000663	수산물	키조개-패주	전국(대표)	35.9	데옥시리보핵산(㎎)
15963	N000666	수산물	털탑고둥	전국(대표)	37.7	데옥시리보핵산(㎎)
15964	N000684	수산물	피뿔고둥	전국(대표)	42.9	데옥시리보핵산(㎎)
15965	N000685	수산물	피조개	전국(대표)	41.9	데옥시리보핵산(㎎)
15966	N000694	수산물	향어	전국(대표)	35.5	데옥시리보핵산(㎎)
15967	N000718	수산물	흑대기	전국(대표)	37.3	데옥시리보핵산(㎎)
15968	N000726	수산물	멍게(우렁쉥이)-내장	전국(대표)	62.9	데옥시리보핵산(㎎)
15969	N000728	수산물	멍게(우렁쉥이)-육질부	전국(대표)	33.4	데옥시리보핵산(㎎)
15970	N000732	수산물	북방전복	전국(대표)	42	데옥시리보핵산(㎎)
15971	N000001	수산물	가다랑어	전국(대표)	360.9	냉산가용성물질(㎎)
15972	N000010	수산물	가다랑어-혈합육	전국(대표)	285.7	냉산가용성물질(㎎)
15973	N000048	수산물	개불	전국(대표)	281.9	냉산가용성물질(㎎)
15974	N000050	수산물	개조개	전국(대표)	431.6	냉산가용성물질(㎎)
15975	N000061	수산물	고등어-보통육	전국(대표)	289.2	냉산가용성물질(㎎)
15976	N000069	수산물	고등어-혈합육	전국(대표)	226.3	냉산가용성물질(㎎)
15977	N000122	수산물	낙지	전국(대표)	414.4	냉산가용성물질(㎎)
15978	N000135	수산물	넙치	전국(대표)	266.1	냉산가용성물질(㎎)
15979	N000142	수산물	노랑가오리	전국(대표)	211.7	냉산가용성물질(㎎)
15980	N000152	수산물	농어	전국(대표)	307.5	냉산가용성물질(㎎)
15981	N000172	수산물	달고기	전국(대표)	280.2	냉산가용성물질(㎎)
15982	N000175	수산물	닭새우	전국(대표)	386.7	냉산가용성물질(㎎)
15983	N000178	수산물	대구	전국(대표)	221.1	냉산가용성물질(㎎)
15984	N000192	수산물	대문어	전국(대표)	332.1	냉산가용성물질(㎎)
15985	N000197	수산물	대하	전국(대표)	586.1	냉산가용성물질(㎎)
15986	N000228	수산물	두툽상어	전국(대표)	250.8	냉산가용성물질(㎎)
15987	N000258	수산물	먹장어	전국(대표)	288.3	냉산가용성물질(㎎)
15988	N000264	수산물	멸치	전국(대표)	344.6	냉산가용성물질(㎎)
15989	N000300	수산물	무지개송어	전국(대표)	250.2	냉산가용성물질(㎎)
15990	N000312	수산물	미더덕	전국(대표)	395.6	냉산가용성물질(㎎)
15991	N000323	수산물	민어	전국(대표)	253.4	냉산가용성물질(㎎)
